Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"48419","2","2019-04-02 08:23:43","2","","","",""
"48420","1","2019-04-02 08:29:03","1","488","<pandas>","2",""
"48423","1","2019-04-02 08:54:24","0","304","<python><pandas><data-analysis>","4",""
"48424","2","2019-04-02 09:09:35","0","","","",""
"48425","1","2019-04-02 09:11:58","1","391","<orange><databases>","1",""
"48426","1","2019-04-02 09:57:17","1","115","<nlp><text-mining><word2vec><word-embeddings><gensim>","1",""
"48427","2","2019-04-02 10:02:16","1","","","",""
"48428","1","2019-04-02 10:47:04","1","86","<machine-learning><python><classification><xgboost>","0",""
"48429","1","2019-04-02 10:57:50","0","71","<machine-learning><python>","1","1"
"48430","2","2019-04-02 11:04:13","0","","","",""
"48431","2","2019-04-02 11:25:23","1","","","",""
"48432","1","2019-04-02 11:25:42","10","817","<multiclass-classification><online-learning>","4","2"
"48433","2","2019-04-02 11:29:13","1","","","",""
"48435","2","2019-04-02 12:11:00","0","","","",""
"48436","2","2019-04-02 12:30:38","3","","","",""
"48438","1","2019-04-02 12:51:08","0","38","<neural-network><deep-learning><nlp><speech-to-text>","1",""
"48439","1","2019-04-02 13:03:50","1","23","<data-mining><nlp>","0",""
"48442","1","2019-04-02 13:24:54","0","331","<deep-learning><keras><r><convnet>","1",""
"48443","1","2019-04-02 13:39:33","1","32","<numerical><monte-carlo>","1",""
"48445","1","2019-04-02 13:54:17","1","65","<machine-learning><r><dummy-variables>","1",""
"48446","1","2019-04-02 14:06:00","2","1751","<machine-learning><nlp><gensim>","1","1"
"48447","1","2019-04-02 14:09:44","1","129","<python><scikit-learn><clustering><k-means>","1",""
"48448","2","2019-04-02 14:35:22","1","","","",""
"48449","2","2019-04-02 14:37:42","1","","","",""
"48450","1","2019-04-02 14:43:21","0","315","<machine-learning><neural-network>","3",""
"48451","2","2019-04-02 14:52:36","0","","","",""
"48454","1","2019-04-02 15:52:37","1","11","<python><correlation><sentiment-analysis>","0",""
"54627","2","2019-06-27 15:25:24","1","","","",""
"54628","1","2019-06-27 15:29:59","1","90","<machine-learning><classification><performance>","1",""
"54629","1","2019-06-27 15:42:55","1","104","<machine-learning><python><keras><training><plotting>","1",""
"54630","1","2019-06-27 15:44:03","1","60","<classification><time-series><lstm><survival-analysis>","0",""
"54632","2","2019-06-27 16:09:06","1","","","",""
"54633","1","2019-06-27 16:12:46","0","577","<dataset><statistics><visualization><k-means><normalization>","2",""
"54635","1","2019-06-27 17:28:48","0","25","<machine-learning><data-mining><linear-regression><scraping>","1",""
"54638","2","2019-06-27 18:29:17","1","","","",""
"54639","2","2019-06-27 18:35:13","0","","","",""
"54640","1","2019-06-27 18:44:07","1","25","<r><graphs>","0","1"
"48123","2","2019-03-28 06:04:10","0","","","",""
"48124","2","2019-03-28 06:13:40","2","","","",""
"48125","1","2019-03-28 06:20:43","1","732","<deep-learning><text-mining><natural-language-process><named-entity-recognition><math>","1","1"
"48126","2","2019-03-28 06:24:29","1","","","",""
"48127","1","2019-03-28 06:46:53","1","188","<machine-learning><deep-learning><computer-vision><image-recognition>","2",""
"48130","1","2019-03-28 08:37:08","1","92","<classification><statistics><multilabel-classification>","0",""
"48132","2","2019-03-28 09:44:47","1","","","",""
"48133","2","2019-03-28 09:52:10","0","","","",""
"48134","1","2019-03-28 09:58:52","2","1565","<python><keras><regression><loss-function>","2",""
"48135","2","2019-03-28 10:47:38","1","","","",""
"48137","1","2019-03-28 12:21:08","2","162","<machine-learning><classification><cnn><image-classification><preprocessing>","0",""
"48138","1","2019-03-28 12:58:49","0","143","<tensorflow><lstm>","1","1"
"48139","1","2019-03-28 13:01:18","0","33","<r><dataset><data>","2",""
"48140","2","2019-03-28 13:09:27","1","","","",""
"48141","1","2019-03-28 13:10:11","2","93","<machine-learning><classification><xgboost>","1",""
"48142","1","2019-03-28 13:21:10","2","121","<machine-learning>","0",""
"48143","2","2019-03-28 13:35:17","1","","","",""
"48144","2","2019-03-28 13:37:00","1","","","",""
"48147","5","2019-03-28 14:19:37","0","","","",""
"48148","4","2019-03-28 14:19:37","0","","","",""
"48149","1","2019-03-28 14:29:12","2","952","<machine-learning><scikit-learn><data-cleaning><preprocessing>","1","0"
"48150","2","2019-03-28 14:38:05","1","","","",""
"48152","1","2019-03-28 15:04:15","0","44","<machine-learning><linear-regression><plotting>","1",""
"48153","2","2019-03-28 15:15:19","0","","","",""
"48154","2","2019-03-28 15:30:00","1","","","",""
"48155","2","2019-03-28 15:35:53","2","","","",""
"48156","1","2019-03-28 16:01:58","0","46","<machine-learning><feature-extraction><feature-engineering>","1",""
"48157","1","2019-03-28 16:10:18","1","98","<clustering><categorical-data>","4",""
"48158","1","2019-03-28 16:54:51","2","189","<tensorflow><pytorch>","0",""
"48159","1","2019-03-28 16:59:06","1","50","<tensorflow><embeddings>","0",""
"48160","2","2019-03-28 17:01:34","1","","","",""
"48161","1","2019-03-28 17:02:18","0","908","<scikit-learn><feature-selection>","2",""
"48163","2","2019-03-28 17:24:00","0","","","",""
"48165","1","2019-03-28 17:46:13","1","27","<neural-network><recurrent-neural-net><natural-language-process><language-model>","0",""
"48166","1","2019-03-28 17:57:50","1","1228","<machine-learning><classification><decision-trees><training><variance>","3",""
"48167","2","2019-03-28 18:19:26","1","","","",""
"69806","2","2020-03-17 01:14:12","2","","","",""
"69808","1","2020-03-17 02:50:58","0","15","<linear-regression><logistic-regression><scoring><sas>","0",""
"69809","1","2020-03-17 04:06:08","1","37","<machine-learning><deep-learning><tensorflow>","2",""
"69810","1","2020-03-17 04:39:52","0","38","<linear-regression><data-science-model><linear-algebra>","0",""
"69811","2","2020-03-17 05:02:12","0","","","",""
"69812","2","2020-03-17 05:18:27","0","","","",""
"69813","2","2020-03-17 05:21:18","0","","","",""
"69814","2","2020-03-17 05:26:43","0","","","",""
"69815","1","2020-03-17 06:06:36","1","73","<computer-vision><image-segmentation>","0",""
"69816","2","2020-03-17 08:16:19","1","","","",""
"69819","1","2020-03-17 10:55:03","0","16","<lstm><rnn><image-preprocessing>","0",""
"69820","1","2020-03-17 11:02:25","0","50","<python>","1",""
"69821","1","2020-03-17 11:04:32","0","18","<naive-bayes-classifier>","0",""
"69822","2","2020-03-17 11:12:01","2","","","",""
"69823","1","2020-03-17 11:21:41","0","18","<cross-validation><ranking><descriptive-statistics><interpretation>","0",""
"69824","2","2020-03-17 11:32:30","1","","","",""
"69825","2","2020-03-17 11:34:08","1","","","",""
"69826","1","2020-03-17 11:34:34","0","7","<machine-learning><tensorflow><loss-function><gan>","0",""
"69827","1","2020-03-17 12:31:46","0","9","<dataset><predictive-modeling>","0",""
"69828","2","2020-03-17 12:48:36","5","","","",""
"69829","1","2020-03-17 13:00:03","0","17","<python><statistics><probability><graphical-model>","1",""
"69830","1","2020-03-17 13:03:20","0","55","<machine-learning>","3",""
"69831","2","2020-03-17 13:21:33","0","","","",""
"69832","1","2020-03-17 13:24:00","0","20","<time-series><lstm><sequence-to-sequence><sequential-pattern-mining>","0",""
"69833","2","2020-03-17 13:30:21","0","","","",""
"69834","1","2020-03-17 13:33:17","0","69","<machine-learning><classification><data-cleaning><accuracy><hyperparameter-tuning>","0","1"
"69835","1","2020-03-17 13:48:26","0","6","<r>","0",""
"69836","2","2020-03-17 13:51:33","0","","","",""
"69838","1","2020-03-17 14:29:41","0","29","<machine-learning><tensorflow>","0",""
"69839","1","2020-03-17 14:44:28","1","64","<keras><loss-function>","2","1"
"69840","1","2020-03-17 15:30:35","0","13","<scikit-learn><unsupervised-learning><k-means><anomaly-detection>","0",""
"69841","2","2020-03-17 16:17:42","1","","","",""
"69843","2","2020-03-17 16:52:10","0","","","",""
"56955","1","2019-08-05 05:51:23","1","104","<nlp><reinforcement-learning><pytorch><natural-language-process><policy-gradients>","1",""
"56956","2","2019-08-05 06:16:12","0","","","",""
"56959","1","2019-08-05 07:10:07","-1","57","<python><matplotlib>","1",""
"56960","2","2019-08-05 07:29:31","0","","","",""
"56961","2","2019-08-05 07:52:53","1","","","",""
"56962","1","2019-08-05 08:02:22","1","473","<python><keras><tensorflow>","1",""
"56964","2","2019-08-05 08:26:00","0","","","",""
"56965","1","2019-08-05 08:39:39","3","204","<machine-learning><neural-network><deep-learning><classification><graphs>","1","1"
"56967","2","2019-08-05 09:00:38","1","","","",""
"56969","2","2019-08-05 09:21:54","2","","","",""
"56971","1","2019-08-05 10:04:12","2","261","<deep-learning><keras><cnn><computer-vision><transfer-learning>","1","1"
"56972","2","2019-08-05 10:07:51","0","","","",""
"56974","2","2019-08-05 10:18:41","3","","","",""
"56975","1","2019-08-05 11:21:35","1","100","<automation>","1",""
"56976","1","2019-08-05 11:36:43","0","25","<python><pandas>","1",""
"56977","1","2019-08-05 11:53:47","2","58","<machine-learning><deep-learning><tensorflow>","1","0"
"56978","2","2019-08-05 12:12:23","1","","","",""
"56979","1","2019-08-05 12:27:20","2","387","<feature-selection><score>","1",""
"56980","2","2019-08-05 13:01:39","2","","","",""
"56981","2","2019-08-05 13:02:37","3","","","",""
"56982","1","2019-08-05 13:04:23","1","116","<machine-learning><discriminant-analysis>","1","0"
"56985","1","2019-08-05 13:29:08","0","71","<machine-learning><time-series><regression><feature-selection><preprocessing>","1",""
"56987","2","2019-08-05 13:45:55","1","","","",""
"56988","1","2019-08-05 14:07:24","0","17","<machine-learning-model>","0",""
"56989","1","2019-08-05 14:11:58","0","18","<regression><decision-trees><boosting>","0",""
"56990","1","2019-08-05 14:14:17","1","30","<dataset><clustering>","2","1"
"56991","1","2019-08-05 14:45:04","1","84","<machine-learning><decision-trees>","1",""
"56992","2","2019-08-05 15:29:15","1","","","",""
"65761","1","2020-01-02 22:36:32","2","58","<neural-network><tensorflow><time-series><lstm><rnn>","0",""
"65762","1","2020-01-02 22:53:02","2","16","<neural-network><deep-learning><feature-engineering><embeddings><deep-network>","1",""
"65763","2","2020-01-02 23:03:01","1","","","",""
"65764","2","2020-01-03 01:23:20","0","","","",""
"65765","2","2020-01-03 03:13:50","1","","","",""
"65766","1","2020-01-03 04:45:10","1","33","<ensemble-modeling>","1",""
"65767","1","2020-01-03 04:45:14","1","116","<deep-learning><nlp><unsupervised-learning><similarity>","2","1"
"65768","2","2020-01-03 05:08:09","1","","","",""
"65769","1","2020-01-03 07:00:05","4","1465","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1","3"
"65771","2","2020-01-03 07:45:07","6","","","",""
"65772","2","2020-01-03 07:48:57","1","","","",""
"65773","1","2020-01-03 07:52:19","1","26","<visualization>","2",""
"65774","2","2020-01-03 08:16:41","3","","","",""
"65775","2","2020-01-03 08:19:25","0","","","",""
"65776","2","2020-01-03 08:44:50","0","","","",""
"65779","2","2020-01-03 08:58:40","2","","","",""
"65780","2","2020-01-03 09:00:07","0","","","",""
"65781","2","2020-01-03 09:10:01","1","","","",""
"65782","2","2020-01-03 09:38:08","1","","","",""
"65783","1","2020-01-03 09:54:04","1","185","<computer-vision><pytorch><transfer-learning>","2",""
"65784","2","2020-01-03 09:54:04","1","","","",""
"65785","2","2020-01-03 10:20:26","0","","","",""
"65786","2","2020-01-03 10:43:55","1","","","",""
"65787","1","2020-01-03 10:45:41","2","419","<machine-learning><deep-learning><data-mining><predictive-modeling><automl>","2","1"
"65788","2","2020-01-03 10:57:31","5","","","",""
"65789","2","2020-01-03 10:58:43","3","","","",""
"65790","2","2020-01-03 11:09:02","1","","","",""
"65791","1","2020-01-03 11:48:13","2","60","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1",""
"65792","2","2020-01-03 11:49:03","0","","","",""
"65793","1","2020-01-03 12:30:55","3","35","<machine-learning><deep-learning><classification><image-recognition>","1","2"
"65794","1","2020-01-03 12:37:36","2","19","<r><distribution>","1",""
"65795","1","2020-01-03 12:39:53","2","46","<python><data-science-model><lightgbm>","1",""
"65796","1","2020-01-03 12:57:38","1","87","<text><opencv><ocr><image>","0",""
"65797","1","2020-01-03 13:16:19","2","50","<python><gradient-descent><pytorch>","1",""
"65798","1","2020-01-03 13:35:43","2","24","<image-classification>","0",""
"65799","2","2020-01-03 14:06:52","0","","","",""
"65800","2","2020-01-03 14:11:43","0","","","",""
"65801","2","2020-01-03 14:24:51","1","","","",""
"65802","1","2020-01-03 16:09:34","1","125","<machine-learning><preprocessing><outlier>","1",""
"65803","1","2020-01-03 16:18:24","2","72","<random-forest><overfitting><performance>","3",""
"65804","1","2020-01-03 16:42:37","-1","253","<python><numpy><python-3.x>","1",""
"65805","1","2020-01-03 17:10:44","1","29","<reinforcement-learning><weight-initialization>","0",""
"65806","1","2020-01-03 17:22:56","2","28","<generative-models>","1",""
"65808","1","2020-01-03 17:38:09","4","46","<machine-learning><neural-network><keras><cnn><algorithms>","1","1"
"44476","1","2019-01-24 04:59:16","1","3337","<python><pandas><bigdata><data-cleaning>","2",""
"44478","1","2019-01-24 06:33:12","0","36","<machine-learning><data-cleaning><logistic-regression>","1",""
"44479","2","2019-01-24 06:48:45","2","","","",""
"44481","2","2019-01-24 07:20:40","1","","","",""
"44482","1","2019-01-24 07:25:46","2","75","<machine-learning><recommender-system><supervised-learning><similarity>","1",""
"44484","1","2019-01-24 08:17:31","1","58","<machine-learning-model>","1",""
"44485","2","2019-01-24 08:23:53","0","","","",""
"44486","2","2019-01-24 08:24:54","0","","","",""
"44493","2","2019-01-24 09:46:20","1","","","",""
"44497","2","2019-01-24 10:39:00","0","","","",""
"44499","1","2019-01-24 12:24:40","1","82","<gaussian><deepmind>","0",""
"44501","1","2019-01-24 12:52:37","2","265","<time-series><anomaly-detection><online-learning>","0","3"
"44503","1","2019-01-24 13:43:15","0","41","<machine-learning><statistics>","1",""
"44504","1","2019-01-24 14:02:19","1","178","<nlp><nlg>","0",""
"44505","2","2019-01-24 14:11:19","0","","","",""
"44506","1","2019-01-24 14:45:18","1","1062","<overfitting><inception>","1",""
"44508","1","2019-01-24 15:18:57","1","27","<tensorflow>","0",""
"44511","2","2019-01-24 16:37:23","1","","","",""
"44514","1","2019-01-24 17:21:25","0","214","<python><deep-learning><keras><lstm><rnn>","1",""
"44517","1","2019-01-24 17:47:15","0","2086","<python><scikit-learn><bigdata><k-means>","3",""
"44518","1","2019-01-24 18:08:03","2","1545","<cnn><convnet>","2",""
"44519","2","2019-01-24 18:17:07","2","","","",""
"44521","2","2019-01-24 18:28:59","0","","","",""
"44522","1","2019-01-24 18:45:27","1","126","<nlp><dimensionality-reduction>","0",""
"44526","1","2019-01-24 20:03:07","1","93","<python><keras><cnn><convnet>","0",""
"44528","2","2019-01-24 21:05:45","1","","","",""
"44530","1","2019-01-24 21:47:34","2","60","<machine-learning><scikit-learn><data-mining><visualization><algorithms>","1",""
"44531","2","2019-01-24 22:02:20","1","","","",""
"48307","2","2019-03-31 18:20:53","1","","","",""
"48308","1","2019-03-31 18:25:13","0","981","<machine-learning><python><scikit-learn><numpy><scipy>","1",""
"48309","1","2019-03-31 19:03:41","5","72","<linear-regression>","2",""
"48310","2","2019-03-31 19:38:29","1","","","",""
"48312","1","2019-03-31 20:08:39","2","37","<machine-learning><svm><theory>","1",""
"48314","2","2019-03-31 20:50:48","1","","","",""
"48315","2","2019-03-31 21:38:00","1","","","",""
"48316","1","2019-03-31 21:40:59","4","1419","<python><dataset><data><numpy>","2",""
"48317","1","2019-03-31 22:20:22","2","289","<deep-learning><cnn><transfer-learning>","2",""
"48319","2","2019-03-31 23:34:02","0","","","",""
"48320","2","2019-03-31 23:43:27","1","","","",""
"48322","1","2019-04-01 01:23:54","2","519","<reinforcement-learning><q-learning><dqn><convergence><deepmind>","1",""
"48323","2","2019-04-01 01:26:43","2","","","",""
"48324","2","2019-04-01 02:37:21","1","","","",""
"48326","1","2019-04-01 04:47:05","0","106","<python><tensorflow><numpy>","1",""
"48327","2","2019-04-01 06:09:09","4","","","",""
"48328","1","2019-04-01 06:36:16","1","89","<keras><r><cnn>","0",""
"48329","2","2019-04-01 06:55:46","1","","","",""
